Country Name,Travel Destination,Things to Do,location,reviewcount,Hotel Link,Hotel Best Deal,Flight Link,Flight Best Deal
Indonesia,Pacitan,"['Wisata Alam & Taman (19)', 'Aktivitas Luar Ruangan (14)', 'Pemandangan & Tengara (3)', 'Tur (2)', 'Taman Air & Taman Hiburan (1)', 'Harga terjangkau (5)', 'Cocok untuk Anak-Anak (5)', 'Cocok untuk Kelompok Besar (3)', 'Tempat yang Belum Populer (3)', 'Cocok untuk Pasangan (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Masuk Gratis (2)', 'Lokasi bulan madu (1)']","Jawa Timur, Indonesia",1183,https://www.tripadvisor.co.id/Hotels-g3175993-Pacitan_East_Java_Java-Hotels.html,826446,https://www.tripadvisor.co.id/Flights-g3175993-Pacitan_East_Java_Java-Cheap_Discount_Airfares.html,1373152
Indonesia,Sibolga,"['Wisata Alam & Taman (2)', 'Pemandangan & Tengara (1)']","Sumatera Utara, Indonesia",134,https://www.tripadvisor.co.id/Hotels-g3182091-Sibolga_North_Sumatra_Sumatra-Hotels.html,302842,https://www.tripadvisor.co.id/Flights-g3182091-Sibolga_North_Sumatra_Sumatra-Cheap_Discount_Airfares.html,3524808
Indonesia,Sidoarjo,"['Tur (14)', 'Aktivitas Luar Ruangan (12)', 'Tempat Belanja (5)', 'Pemandangan & Tengara (4)', 'Transportasi (4)', 'Wisata Alam & Taman (3)', 'Spa & Kebugaran (2)', 'Taman Air & Taman Hiburan (2)', 'Tur dengan Perahu & Olahraga Air (2)', 'Harga terjangkau (4)', 'Cocok untuk Pasangan (2)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Masuk Gratis (1)', 'Berjiwa petualang (1)', 'Bagus Saat Hujan (1)']","Jawa Timur, Indonesia",2826,https://www.tripadvisor.co.id/Hotels-g3175994-Sidoarjo_East_Java_Java-Hotels.html,298000,https://www.tripadvisor.co.id/Flights-g3175994-Sidoarjo_East_Java_Java-Cheap_Discount_Airfares.html,1373152
Indonesia,Medewi,"['Tur (5)', 'Tur dengan Perahu & Olahraga Air (5)', 'Aktivitas Luar Ruangan (5)', 'Kursus & Sanggar (1)', 'Transportasi (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Bagus Saat Hujan (1)']","Bali, Indonesia",588,https://www.tripadvisor.co.id/Hotels-g3175960-Medewi_Bali-Hotels.html,843472,https://www.tripadvisor.co.id/Flights-g3175960-Medewi_Bali-Cheap_Discount_Airfares.html,1356671
Indonesia,Ungaran,"['Wisata Alam & Taman (3)', 'Pemandangan & Tengara (2)', 'Taman Air & Taman Hiburan (1)', 'Hiburan & Permainan (1)', 'Harga terjangkau (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']","Jawa Tengah, Indonesia",827,https://www.tripadvisor.co.id/Hotels-g3207850-Ungaran_Central_Java_Java-Hotels.html,415239,https://www.tripadvisor.co.id/Flights-g3207850-Ungaran_Central_Java_Java-Cheap_Discount_Airfares.html,1121048
Indonesia,Sabang,"['Aktivitas Luar Ruangan (7)', 'Tur (6)', 'Tur dengan Perahu & Olahraga Air (5)', 'Wisata Alam & Taman (4)', 'Transportasi (3)', 'Pemandangan & Tengara (2)', 'Spa & Kebugaran (1)', 'Harga terjangkau (5)', 'Cocok untuk Kelompok Besar (5)', 'Cocok untuk Pasangan (4)', 'Cocok untuk Anak-Anak (3)', 'Lokasi bulan madu (3)', 'Cocok untuk Penggemar Aktivitas Ekstrem (3)', 'Masuk Gratis (3)', 'Berjiwa petualang (3)', 'Tempat yang Belum Populer (2)', 'Bagus Saat Hujan (2)']","Pulau Weh, Indonesia",2852,https://www.tripadvisor.co.id/Hotels-g2540440-Sabang_Pulau_Weh_Aceh_Sumatra-Hotels.html,227273,https://www.tripadvisor.co.id/Flights-g2540440-Sabang_Pulau_Weh_Aceh_Sumatra-Cheap_Discount_Airfares.html,3269374
Indonesia,Pekalongan,"['Tempat Belanja (6)', 'Wisata Alam & Taman (3)', 'Pemandangan & Tengara (2)', 'Hiburan malam (1)', 'Kebun Binatang & Akuarium (1)', 'Museum (1)', 'Aktivitas Luar Ruangan (1)', 'Bagus Saat Hujan (3)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (1)', 'Masuk Gratis (1)']","Jawa Tengah, Indonesia",1695,https://www.tripadvisor.co.id/Hotels-g2040542-Pekalongan_Central_Java_Java-Hotels.html,210677,https://www.tripadvisor.co.id/Flights-g2040542-Pekalongan_Central_Java_Java-Cheap_Discount_Airfares.html,1121048
Indonesia,Karawang,"['Pemandangan & Tengara (5)', 'Aktivitas Luar Ruangan (4)', 'Taman Air & Taman Hiburan (3)', 'Tempat Belanja (1)', 'Museum (1)', 'Wisata Alam & Taman (1)', 'Cocok untuk Anak-Anak (3)', 'Masuk Gratis (1)']","Kabupaten Karawang, Indonesia",2556,https://www.tripadvisor.co.id/Hotels-g2048660-Karawang_Karawang_Regency_West_Java_Java-Hotels.html,578999,https://www.tripadvisor.co.id/Flights-g2048660-Karawang_Karawang_Regency_West_Java_Java-Cheap_Discount_Airfares.html,0
Indonesia,Klungkung,"['Tur (43)', 'Aktivitas Luar Ruangan (31)', 'Tur dengan Perahu & Olahraga Air (16)', 'Pemandangan & Tengara (9)', 'Transportasi (7)', 'Wisata Alam & Taman (6)', 'Kursus & Sanggar (3)', 'Museum (2)', 'Tempat Belanja (1)', 'Makanan & Minuman (1)', 'Spa & Kebugaran (1)', 'Kebun Binatang & Akuarium (1)', 'Hiburan & Permainan (1)', 'Cocok untuk Pasangan (7)', 'Harga terjangkau (7)', 'Cocok untuk Anak-Anak (6)', 'Cocok untuk Kelompok Besar (6)', 'Lokasi bulan madu (4)', 'Cocok untuk Penggemar Aktivitas Ekstrem (4)', 'Masuk Gratis (2)', 'Bagus Saat Hujan (2)']","Bali, Indonesia",2310,https://www.tripadvisor.co.id/Hotels-g1953908-Klungkung_Bali-Hotels.html,1069800,https://www.tripadvisor.co.id/Flights-g1953908-Klungkung_Bali-Cheap_Discount_Airfares.html,1356356
Indonesia,Tejakula,"['Tur (8)', 'Aktivitas Luar Ruangan (6)', 'Tur dengan Perahu & Olahraga Air (5)', 'Pemandangan & Tengara (3)', 'Tempat Belanja (2)', 'Spa & Kebugaran (2)', 'Wisata Alam & Taman (2)', 'Kursus & Sanggar (1)', 'Transportasi (1)', 'Cocok untuk Pasangan (3)', 'Harga terjangkau (3)', 'Lokasi bulan madu (2)', 'Masuk Gratis (2)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Tempat yang Belum Populer (1)', 'Bagus Saat Hujan (1)']","Kabupaten Buleleng, Indonesia",3650,https://www.tripadvisor.co.id/Hotels-g1791618-Tejakula_Buleleng_Regency_Bali-Hotels.html,1652893,https://www.tripadvisor.co.id/Flights-g1791618-Tejakula_Buleleng_Regency_Bali-Cheap_Discount_Airfares.html,1290200
Indonesia,Purwakarta,"['Pemandangan & Tengara (11)', 'Wisata Alam & Taman (11)', 'Tur (4)', 'Aktivitas Luar Ruangan (3)', 'Taman Air & Taman Hiburan (2)', 'Tempat Belanja (1)', 'Museum (1)', 'Transportasi (1)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Pasangan (1)', 'Masuk Gratis (1)', 'Berjiwa petualang (1)']","Jawa Barat, Indonesia",1371,https://www.tripadvisor.co.id/Hotels-g1823197-Purwakarta_West_Java_Java-Hotels.html,478280,https://www.tripadvisor.co.id/Flights-g1823197-Purwakarta_West_Java_Java-Cheap_Discount_Airfares.html,0
Indonesia,Mangsit,"['Spa & Kebugaran (2)', 'Cocok untuk Pasangan (2)', 'Bagus Saat Hujan (2)']","Senggigi, Indonesia",11059,https://www.tripadvisor.co.id/Hotels-g2708413-Mangsit_Senggigi_Lombok_West_Nusa_Tenggara-Hotels.html,1091836,https://www.tripadvisor.co.id/Flights-g2708413-Mangsit_Senggigi_Lombok_West_Nusa_Tenggara-Cheap_Discount_Airfares.html,1781000
Indonesia,Mambal,"['Tempat Belanja (1)', 'Spa & Kebugaran (1)', 'Tur (1)', 'Aktivitas Luar Ruangan (1)', 'Cocok untuk Pasangan (3)', 'Lokasi bulan madu (1)', 'Masuk Gratis (1)', 'Bagus Saat Hujan (1)']","Ubud, Indonesia",2111,https://www.tripadvisor.co.id/Hotels-g4061795-Mambal_Ubud_Gianyar_Regency_Bali-Hotels.html,2976749,https://www.tripadvisor.co.id/Flights-g4061795-Mambal_Ubud_Gianyar_Regency_Bali-Cheap_Discount_Airfares.html,1300650
Indonesia,Kepulauan Anambas,"['Wisata Alam & Taman (4)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)']","Riau, Indonesia",221,https://www.tripadvisor.co.id/Hotels-g3400865-Anambas_Islands_Riau_Islands_Province-Hotels.html,785375,https://www.tripadvisor.co.id/Flights-g3400865-Anambas_Islands_Riau_Islands_Province-Cheap_Discount_Airfares.html,1368300
Indonesia,Cipanas,"['Pemandangan & Tengara (2)', 'Tur (1)']","Jawa Barat, Indonesia",610,https://www.tripadvisor.co.id/Hotels-g5970498-Cipanas_West_Java_Java-Hotels.html,642791,https://www.tripadvisor.co.id/Flights-g5970498-Cipanas_West_Java_Java-Cheap_Discount_Airfares.html,363868
Indonesia,Ngaglik,['Spa & Kebugaran (1)'],"Sleman District, Indonesia",4685,https://www.tripadvisor.co.id/Hotels-g3916131-Ngaglik_Sleman_District_Yogyakarta_Region_Java-Hotels.html,960338,https://www.tripadvisor.co.id/Flights-g3916131-Ngaglik_Sleman_District_Yogyakarta_Region_Java-Cheap_Discount_Airfares.html,2875300
Indonesia,Temanggung,"['Pemandangan & Tengara (6)', 'Wisata Alam & Taman (4)', 'Makanan & Minuman (1)', 'Tur (1)', 'Taman Air & Taman Hiburan (1)', 'Hiburan & Permainan (1)', 'Aktivitas Luar Ruangan (1)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Pasangan (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Berjiwa petualang (1)']","Jawa Tengah, Indonesia",223,https://www.tripadvisor.co.id/Hotels-g3576942-Temanggung_Central_Java_Java-Hotels.html,163636,https://www.tripadvisor.co.id/Flights-g3576942-Temanggung_Central_Java_Java-Cheap_Discount_Airfares.html,1121048
Indonesia,Keramas,"['Aktivitas Luar Ruangan (4)', 'Tur (3)', 'Makanan & Minuman (2)', 'Pemandangan & Tengara (2)', 'Spa & Kebugaran (1)', 'Kursus & Sanggar (1)', 'Hiburan & Permainan (1)', 'Wisata Alam & Taman (1)', 'Transportasi (1)', 'Cocok untuk Pasangan (3)', 'Harga terjangkau (3)', 'Bagus Saat Hujan (2)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']","Blahbatuh, Indonesia",2192,https://www.tripadvisor.co.id/Hotels-g3591831-Keramas_Blahbatuh_Gianyar_Regency_Bali-Hotels.html,3201186,https://www.tripadvisor.co.id/Flights-g3591831-Keramas_Blahbatuh_Gianyar_Regency_Bali-Cheap_Discount_Airfares.html,1340775
Indonesia,Bondalem,"['Tur (3)', 'Tur dengan Perahu & Olahraga Air (3)', 'Aktivitas Luar Ruangan (3)', 'Pemandangan & Tengara (1)']","Tejakula, Indonesia",716,https://www.tripadvisor.co.id/Hotels-g1567365-Bondalem_Tejakula_Buleleng_Regency_Bali-Hotels.html,952320,https://www.tripadvisor.co.id/Flights-g1567365-Bondalem_Tejakula_Buleleng_Regency_Bali-Cheap_Discount_Airfares.html,1300650
Indonesia,Bengkulu,"['Wisata Alam & Taman (12)', 'Aktivitas Luar Ruangan (10)', 'Pemandangan & Tengara (6)', 'Tur (2)', 'Museum (2)', 'Tempat Belanja (1)', 'Transportasi (1)', 'Acara (1)', 'Harga terjangkau (5)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Pasangan (1)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)', 'Bagus Saat Hujan (1)']","Provinsi Bengkulu, Indonesia",1713,https://www.tripadvisor.co.id/Hotels-g1472388-Bengkulu_Bengkulu_Province_Sumatra-Hotels.html,254545,https://www.tripadvisor.co.id/Flights-g1472388-Bengkulu_Bengkulu_Province_Sumatra-Cheap_Discount_Airfares.html,977348
Indonesia,Gili Gede,"['Tur (4)', 'Tur dengan Perahu & Olahraga Air (4)', 'Aktivitas Luar Ruangan (4)', 'Transportasi (1)', 'Cocok untuk Pasangan (1)', 'Berjiwa petualang (1)']","Kepulauan Gili, Indonesia",872,https://www.tripadvisor.co.id/Hotels-g8707649-Gili_Gede_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara-Hotels.html,495868,https://www.tripadvisor.co.id/Flights-g8707649-Gili_Gede_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara-Cheap_Discount_Airfares.html,1185895
Indonesia,Baturaden,"['Wisata Alam & Taman (4)', 'Tur (1)', 'Pemandangan & Tengara (1)', 'Aktivitas Luar Ruangan (1)', 'Cocok untuk Anak-Anak (1)']","Jawa Tengah, Indonesia",153,https://www.tripadvisor.co.id/Hotels-g1062752-Baturaden_Central_Java_Java-Hotels.html,128659,https://www.tripadvisor.co.id/Flights-g1062752-Baturaden_Central_Java_Java-Cheap_Discount_Airfares.html,1121048
Indonesia,Bandar Neira,"['Pemandangan & Tengara (5)', 'Tur (2)', 'Tur dengan Perahu & Olahraga Air (2)', 'Aktivitas Luar Ruangan (2)', 'Museum (1)', 'Wisata Alam & Taman (1)', 'Harga terjangkau (3)', 'Cocok untuk Pasangan (2)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Masuk Gratis (2)', 'Berjiwa petualang (1)']","Kepulauan Maluku, Indonesia",721,https://www.tripadvisor.co.id/Hotels-g2444699-Banda_Neira_Maluku_Islands-Hotels.html,270000,https://www.tripadvisor.co.id/Flights-g2444699-Banda_Neira_Maluku_Islands-Cheap_Discount_Airfares.html,3616700
Indonesia,Kebumen,"['Wisata Alam & Taman (15)', 'Aktivitas Luar Ruangan (8)', 'Pemandangan & Tengara (4)', 'Tur (1)', 'Kebun Binatang & Akuarium (1)', 'Cocok untuk Anak-Anak (5)', 'Harga terjangkau (2)', 'Masuk Gratis (1)']","Jawa Tengah, Indonesia",514,https://www.tripadvisor.co.id/Hotels-g3576937-Kebumen_Central_Java_Java-Hotels.html,106313,https://www.tripadvisor.co.id/Flights-g3576937-Kebumen_Central_Java_Java-Cheap_Discount_Airfares.html,1121048
Indonesia,Kepulauan Bangka Belitung,"['Aktivitas Luar Ruangan (77)', 'Wisata Alam & Taman (76)', 'Pemandangan & Tengara (42)', 'Tur (31)', 'Tur dengan Perahu & Olahraga Air (13)', 'Museum (6)', 'Transportasi (6)', 'Tempat Belanja (5)', 'Makanan & Minuman (3)', 'Spa & Kebugaran (2)', 'Hiburan malam (1)', 'Harga terjangkau (25)', 'Cocok untuk Anak-Anak (24)', 'Masuk Gratis (22)', 'Cocok untuk Kelompok Besar (19)', 'Cocok untuk Pasangan (9)', 'Lokasi bulan madu (9)', 'Tempat yang Belum Populer (9)', 'Bagus Saat Hujan (3)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Berjiwa petualang (1)']","Sumatra, Indonesia",13105,https://www.tripadvisor.co.id/Hotels-g2301790-Bangka_Belitung_Islands_Sumatra-Hotels.html,500000,https://www.tripadvisor.co.id/Flights-g2301790-Bangka_Belitung_Islands_Sumatra-Cheap_Discount_Airfares.html,1152300
Indonesia,Sumatera Utara,"['Aktivitas Luar Ruangan (202)', 'Tur (196)', 'Wisata Alam & Taman (73)', 'Pemandangan & Tengara (51)', 'Tur dengan Perahu & Olahraga Air (39)', 'Transportasi (37)', 'Tempat Belanja (31)', 'Spa & Kebugaran (20)', 'Hiburan malam (16)', 'Museum (16)', 'Makanan & Minuman (14)', 'Kursus & Sanggar (9)', 'Hiburan & Permainan (9)', 'Taman Air & Taman Hiburan (6)', 'Kebun Binatang & Akuarium (3)', '', '', 'Lihat semua', 'Harga terjangkau (71)', 'Cocok untuk Kelompok Besar (66)', 'Cocok untuk Anak-Anak (58)', 'Cocok untuk Pasangan (38)', 'Cocok untuk Penggemar Aktivitas Ekstrem (38)', 'Berjiwa petualang (37)', 'Masuk Gratis (27)', 'Bagus Saat Hujan (18)', 'Lokasi bulan madu (12)', 'Tempat yang Belum Populer (11)']","Sumatra, Indonesia",56180,https://www.tripadvisor.co.id/Hotels-g2301775-North_Sumatra_Sumatra-Hotels.html,1457764,https://www.tripadvisor.co.id/Flights-g2301775-North_Sumatra_Sumatra-Cheap_Discount_Airfares.html,1358600
Indonesia,Kudus,"['Pemandangan & Tengara (6)', 'Museum (2)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (1)', 'Masuk Gratis (1)']","Jawa Tengah, Indonesia",795,https://www.tripadvisor.co.id/Hotels-g1966182-Kudus_Central_Java_Java-Hotels.html,244155,https://www.tripadvisor.co.id/Flights-g1966182-Kudus_Central_Java_Java-Cheap_Discount_Airfares.html,1121048
Indonesia,Mamuju,"['Wisata Alam & Taman (2)', 'Pemandangan & Tengara (1)']","Sulawesi Barat, Indonesia",162,https://www.tripadvisor.co.id/Hotels-g3404989-Mamuju_West_Sulawesi_Sulawesi-Hotels.html,134099,https://www.tripadvisor.co.id/Flights-g3404989-Mamuju_West_Sulawesi_Sulawesi-Cheap_Discount_Airfares.html,4141700
Indonesia,Lampung,"['Wisata Alam & Taman (40)', 'Aktivitas Luar Ruangan (22)', 'Pemandangan & Tengara (18)', 'Tur (7)', 'Tempat Belanja (6)', 'Tur dengan Perahu & Olahraga Air (5)', 'Taman Air & Taman Hiburan (4)', 'Transportasi (4)', 'Spa & Kebugaran (2)', 'Museum (1)', 'Hiburan & Permainan (1)', 'Acara (1)', 'Cocok untuk Anak-Anak (16)', 'Harga terjangkau (11)', 'Cocok untuk Kelompok Besar (8)', 'Masuk Gratis (6)', 'Cocok untuk Pasangan (4)', 'Cocok untuk Penggemar Aktivitas Ekstrem (4)', 'Bagus Saat Hujan (3)', 'Lokasi bulan madu (2)', 'Tempat yang Belum Populer (1)', 'Berjiwa petualang (1)']","Sumatra, Indonesia",9184,https://www.tripadvisor.co.id/Hotels-g2301788-Lampung_Sumatra-Hotels.html,330579,https://www.tripadvisor.co.id/Flights-g2301788-Lampung_Sumatra-Cheap_Discount_Airfares.html,1075230
Indonesia,Alor,"['Aktivitas Luar Ruangan (7)', 'Tur (6)', 'Tur dengan Perahu & Olahraga Air (6)', 'Wisata Alam & Taman (3)', 'Pemandangan & Tengara (1)', 'Kebun Binatang & Akuarium (1)', 'Museum (1)', 'Cocok untuk Kelompok Besar (3)', 'Cocok untuk Pasangan (2)', 'Harga terjangkau (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Masuk Gratis (2)', 'Berjiwa petualang (2)', 'Cocok untuk Anak-Anak (1)', 'Bagus Saat Hujan (1)']","Nusa Tenggara Timur, Indonesia",684,https://www.tripadvisor.co.id/Hotels-g1600794-Alor_Island_East_Nusa_Tenggara-Hotels.html,469495,https://www.tripadvisor.co.id/Flights-g1600794-Alor_Island_East_Nusa_Tenggara-Cheap_Discount_Airfares.html,6306742
Indonesia,Panakkukang,['Tempat Belanja (2)'],"Makassar, Indonesia",658,https://www.tripadvisor.co.id/Hotels-g3834109-Panakkukang_Makassar_South_Sulawesi_Sulawesi-Hotels.html,291309,https://www.tripadvisor.co.id/Flights-g3834109-Panakkukang_Makassar_South_Sulawesi_Sulawesi-Cheap_Discount_Airfares.html,1411617
Indonesia,Bedugul,"['Tur (6)', 'Tempat Belanja (5)', 'Aktivitas Luar Ruangan (3)', 'Pemandangan & Tengara (2)', 'Tur dengan Perahu & Olahraga Air (2)', 'Museum (1)', 'Wisata Alam & Taman (1)', 'Cocok untuk Pasangan (4)', 'Masuk Gratis (4)', 'Harga terjangkau (3)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Kelompok Besar (2)', 'Tempat yang Belum Populer (2)', 'Berjiwa petualang (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Bagus Saat Hujan (1)']","Baturiti, Indonesia",1852,https://www.tripadvisor.co.id/Hotels-g7713260-Bedugul_Baturiti_Bali-Hotels.html,210000,https://www.tripadvisor.co.id/Flights-g7713260-Bedugul_Baturiti_Bali-Cheap_Discount_Airfares.html,1356356
Indonesia,Kerobokan Kelod,"['Spa & Kebugaran (14)', 'Tempat Belanja (8)', 'Hiburan malam (7)', 'Aktivitas Luar Ruangan (6)', 'Tur (4)', 'Kursus & Sanggar (3)', 'Makanan & Minuman (2)', 'Tur dengan Perahu & Olahraga Air (2)', 'Hiburan & Permainan (2)', 'Transportasi (2)', 'Museum (1)', 'Bagus Saat Hujan (7)', 'Cocok untuk Pasangan (3)', 'Harga terjangkau (3)', 'Cocok untuk Anak-Anak (3)', 'Cocok untuk Kelompok Besar (3)', 'Masuk Gratis (1)', 'Berjiwa petualang (1)']","Kuta Utara, Indonesia",10551,https://www.tripadvisor.co.id/Hotels-g13356179-Kerobokan_Kelod_North_Kuta_Bali-Hotels.html,208434,https://www.tripadvisor.co.id/Flights-g13356179-Kerobokan_Kelod_North_Kuta_Bali-Cheap_Discount_Airfares.html,1359868
Indonesia,Buleleng,"['Tur (108)', 'Aktivitas Luar Ruangan (82)', 'Tur dengan Perahu & Olahraga Air (54)', 'Transportasi (42)', 'Wisata Alam & Taman (19)', 'Spa & Kebugaran (16)', 'Pemandangan & Tengara (16)', 'Makanan & Minuman (12)', 'Kursus & Sanggar (11)', 'Hiburan malam (7)', 'Tempat Belanja (6)', 'Hiburan & Permainan (4)', 'Museum (3)', 'Taman Air & Taman Hiburan (2)', 'Sumber Informasi Wisatawan (1)', 'Cocok untuk Pasangan (52)', 'Harga terjangkau (37)', 'Cocok untuk Anak-Anak (34)', 'Bagus Saat Hujan (24)', 'Cocok untuk Kelompok Besar (21)', 'Lokasi bulan madu (18)', 'Cocok untuk Penggemar Aktivitas Ekstrem (12)', 'Masuk Gratis (9)', 'Tempat yang Belum Populer (8)', 'Berjiwa petualang (7)']","Kabupaten Buleleng, Indonesia",40134,https://www.tripadvisor.co.id/Hotels-g1372806-Buleleng_District_Buleleng_Regency_Bali-Hotels.html,282645,https://www.tripadvisor.co.id/Flights-g1372806-Buleleng_District_Buleleng_Regency_Bali-Cheap_Discount_Airfares.html,1145870
Indonesia,Pekutatan,"['Wisata Alam & Taman (2)', 'Cocok untuk Pasangan (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Masuk Gratis (1)']","Bali, Indonesia",1184,https://www.tripadvisor.co.id/Hotels-g1234719-Pekutatan_Bali-Hotels.html,1233438,https://www.tripadvisor.co.id/Flights-g1234719-Pekutatan_Bali-Cheap_Discount_Airfares.html,1395323
Indonesia,Tulungagung,"['Wisata Alam & Taman (24)', 'Aktivitas Luar Ruangan (17)', 'Taman Air & Taman Hiburan (2)', 'Transportasi (1)', 'Harga terjangkau (3)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Masuk Gratis (1)']","Jawa Timur, Indonesia",813,https://www.tripadvisor.co.id/Hotels-g3207852-Tulungagung_East_Java_Java-Hotels.html,277966,https://www.tripadvisor.co.id/Flights-g3207852-Tulungagung_East_Java_Java-Cheap_Discount_Airfares.html,1373152
Indonesia,Maumere,"['Aktivitas Luar Ruangan (11)', 'Tur (9)', 'Pemandangan & Tengara (5)', 'Wisata Alam & Taman (5)', 'Tur dengan Perahu & Olahraga Air (3)', 'Tempat Belanja (1)', 'Kursus & Sanggar (1)', 'Museum (1)', 'Konser & Pertunjukan (1)', 'Transportasi (1)', 'Cocok untuk Pasangan (6)', 'Cocok untuk Kelompok Besar (4)', 'Harga terjangkau (3)', 'Cocok untuk Anak-Anak (3)', 'Masuk Gratis (3)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Tempat yang Belum Populer (1)', 'Berjiwa petualang (1)']","Flores, Indonesia",1754,https://www.tripadvisor.co.id/Hotels-g676343-Maumere_Flores_East_Nusa_Tenggara-Hotels.html,156477,https://www.tripadvisor.co.id/Flights-g676343-Maumere_Flores_East_Nusa_Tenggara-Cheap_Discount_Airfares.html,4503107
Indonesia,Tomohon,"['Wisata Alam & Taman (8)', 'Pemandangan & Tengara (6)', 'Aktivitas Luar Ruangan (2)', 'Tur (1)', 'Harga terjangkau (6)', 'Masuk Gratis (4)', 'Cocok untuk Anak-Anak (3)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Pasangan (1)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Tempat yang Belum Populer (1)', 'Berjiwa petualang (1)']","Sulawesi Utara, Indonesia",1627,https://www.tripadvisor.co.id/Hotels-g680013-Tomohon_North_Sulawesi_Sulawesi-Hotels.html,215702,https://www.tripadvisor.co.id/Flights-g680013-Tomohon_North_Sulawesi_Sulawesi-Cheap_Discount_Airfares.html,2161400
Indonesia,Pulau Moyo,"['Tur (3)', 'Tur dengan Perahu & Olahraga Air (3)', 'Aktivitas Luar Ruangan (3)', 'Wisata Alam & Taman (1)', 'Harga terjangkau (2)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Pasangan (1)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Berjiwa petualang (1)']","Nusa Tenggara Barat, Indonesia",301,https://www.tripadvisor.co.id/Hotels-g1820453-Moyo_Island_West_Nusa_Tenggara-Hotels.html,181818,https://www.tripadvisor.co.id/Flights-g1820453-Moyo_Island_West_Nusa_Tenggara-Cheap_Discount_Airfares.html,1290915
Indonesia,Jombang,"['Pemandangan & Tengara (10)', 'Wisata Alam & Taman (5)', 'Tempat Belanja (2)', 'Taman Air & Taman Hiburan (2)', 'Tur (1)', 'Hiburan & Permainan (1)', 'Aktivitas Luar Ruangan (1)']","Jawa Timur, Indonesia",355,https://www.tripadvisor.co.id/Hotels-g3561625-Jombang_East_Java_Java-Hotels.html,193338,https://www.tripadvisor.co.id/Flights-g3561625-Jombang_East_Java_Java-Cheap_Discount_Airfares.html,1373152
Indonesia,Waisai,"['Aktivitas Luar Ruangan (8)', 'Tur (6)', 'Tur dengan Perahu & Olahraga Air (4)', 'Wisata Alam & Taman (4)', 'Pemandangan & Tengara (1)', 'Transportasi (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Lokasi bulan madu (1)', 'Masuk Gratis (1)']","Raja Ampat, Indonesia",329,https://www.tripadvisor.co.id/Hotels-g3632533-Waisai_Raja_Ampat_West_Papua-Hotels.html,3622546,https://www.tripadvisor.co.id/Flights-g3632533-Waisai_Raja_Ampat_West_Papua-Cheap_Discount_Airfares.html,4339113
Indonesia,Pulau Simeulue,"['Pemandangan & Tengara (3)', 'Wisata Alam & Taman (3)', 'Aktivitas Luar Ruangan (2)']","Aceh, Indonesia",369,https://www.tripadvisor.co.id/Hotels-g3648972-Pulau_Simeulue_Aceh_Sumatra-Hotels.html,1192206,https://www.tripadvisor.co.id/Flights-g3648972-Pulau_Simeulue_Aceh_Sumatra-Cheap_Discount_Airfares.html,3048287
